task_id,read,update,scan,insert,memcached_m,memcached_n,memcached_f,memcached_c,memcached_t,memcached_R,memcached_b,memcached_resource,memcached_replicas,memcached_accepting_connections,memcached_connections_listener_disabled_total,memcached_connections_rejected_total,memcached_connections_total,memcached_connections_yielded_total,memcached_current_connections,memcached_current_items,memcached_items_evicted_total,memcached_items_reclaimed_total,memcached_items_total,memcached_lru_crawler_enabled,memcached_lru_crawler_hot_max_factor,memcached_lru_crawler_hot_percent,memcached_lru_crawler_items_checked_total,memcached_lru_crawler_maintainer_thread,memcached_lru_crawler_moves_to_cold_total,memcached_lru_crawler_moves_to_warm_total,memcached_lru_crawler_moves_within_lru_total,memcached_lru_crawler_reclaimed_total,memcached_lru_crawler_sleep,memcached_lru_crawler_starts_total,memcached_lru_crawler_to_crawl,memcached_lru_crawler_warm_max_factor,memcached_lru_crawler_warm_percent,memcached_max_connections,memcached_process_system_cpu_seconds_total,memcached_process_user_cpu_seconds_total,memcached_slab_chunk_size_bytes,memcached_slab_chunks_free,memcached_slab_chunks_free_end,memcached_slab_chunks_per_page,memcached_slab_chunks_used,memcached_slab_cold_items,memcached_slab_current_chunks,memcached_slab_current_items,memcached_slab_current_pages,memcached_slab_hot_age_seconds,memcached_slab_hot_items,memcached_slab_items_age_seconds,memcached_slab_items_crawler_reclaimed_total,memcached_slab_items_evicted_nonzero_total,memcached_slab_items_evicted_time_seconds,memcached_slab_items_evicted_total,memcached_slab_items_evicted_unfetched_total,memcached_slab_items_expired_unfetched_total,memcached_slab_items_moves_to_cold,memcached_slab_items_moves_to_warm,memcached_slab_items_moves_within_lru,memcached_slab_items_outofmemory_total,memcached_slab_items_reclaimed_total,memcached_slab_items_tailrepairs_total,memcached_slab_lru_hits_total,memcached_slab_warm_age_seconds,memcached_slab_warm_items
1376,298.0,91.0,0.0,109.0,816,694,3.34,1078,10,49,1204,7,1,1.0,0.0,0.0,7.67,0.0,3.0,109704.0,0.0,0.0,109794.0,1.0,0.2,20.0,36568.0,1.0,109773.0,4.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,1078.0,1.05,0.33,744.0,1329.0,0.0,1409.0,80.0,79.0,1409.0,80.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,2.0,0.0,0.0,0.0,3.0,16.0,1.0
1377,279.0,82.0,0.0,108.0,557,769,1.64,1116,8,31,1238,25,1,1.0,0.0,0.0,10.0,0.0,2.33,109687.0,0.0,0.0,109776.0,1.0,0.2,20.0,36562.33,1.0,109757.0,4.0,5.0,0.0,100.0,1.33,0.0,2.0,40.0,1116.0,1.01,0.32,824.0,1190.0,0.0,1272.0,82.0,81.0,1272.0,82.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,4.0,5.0,0.0,0.0,0.0,6.0,21.0,1.0
1378,357.0,78.0,0.0,110.0,788,740,9.31,774,24,25,1125,24,1,1.0,0.0,0.0,10.33,0.0,3.33,109726.0,0.0,0.0,109816.0,1.0,0.2,20.0,36575.33,1.0,109800.0,4.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,774.0,1.06,0.4,792.0,1239.0,0.0,1323.0,84.0,84.0,1323.0,84.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
1379,316.0,81.0,0.0,112.0,675,831,8.72,1792,7,44,1930,27,1,1.0,0.0,0.0,10.0,0.0,4.0,91750.0,17936.0,0.0,109777.0,1.0,0.2,20.0,91750.0,1.0,109763.0,4.0,0.0,0.0,100.0,2.0,0.0,2.0,40.0,1792.0,1.08,0.4,880.0,1105.0,0.0,1191.0,86.0,84.0,1191.0,86.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,7.0,39.0,2.0
1380,310.0,91.0,0.0,112.0,507,973,1.3,1916,9,42,1894,8,1,1.0,0.0,0.0,6.0,0.0,3.0,109700.0,0.0,0.0,109786.0,1.0,0.2,20.0,36566.67,1.0,109771.0,2.0,4.0,0.0,100.0,1.33,0.0,2.0,40.0,1916.0,0.95,0.4,1024.0,949.0,0.0,1024.0,75.0,75.0,1024.0,75.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
1381,339.0,91.0,0.0,115.0,711,877,4.8,806,20,29,1153,16,1,1.0,0.0,0.0,10.0,0.0,2.33,109688.0,0.0,0.0,109793.0,1.0,0.2,20.0,73125.33,1.0,109771.0,4.0,0.0,0.0,100.0,1.67,0.0,2.0,40.0,806.0,1.05,0.46,928.0,1034.0,0.0,1129.0,95.0,94.0,1129.0,95.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,0.0,0.0,0.0,0.0,6.0,18.0,1.0
1382,309.0,81.0,0.0,107.0,374,843,6.75,1049,9,97,1605,29,1,1.0,0.0,0.0,10.33,0.0,3.0,64605.0,45100.0,0.0,109791.0,1.0,0.2,20.0,21535.0,1.0,109767.0,3.0,5.0,0.0,100.0,1.33,0.0,2.0,40.0,1049.0,1.06,0.31,896.0,1094.0,0.0,1170.0,76.0,76.0,1170.0,76.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0
1383,323.0,83.0,0.0,110.0,768,946,2.46,1018,10,101,1183,25,1,1.0,0.0,0.0,6.0,0.0,2.33,109731.0,0.0,0.0,109826.0,1.0,0.2,20.0,36577.0,1.0,109803.0,4.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1018.0,1.02,0.34,1000.0,969.0,0.0,1048.0,79.0,79.0,1048.0,79.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
1384,336.0,95.0,0.0,121.0,693,858,5.56,950,10,88,1858,15,1,1.0,0.0,0.0,10.0,0.0,2.67,109681.0,0.0,0.0,109803.0,1.0,0.2,20.0,36560.33,1.0,109777.0,1.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,950.0,1.09,0.36,912.0,1039.0,0.0,1149.0,110.0,110.0,1149.0,110.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1385,312.0,78.0,0.0,110.0,742,896,8.34,1055,24,47,1218,20,1,1.0,0.0,0.0,9.0,0.0,2.67,98621.0,11098.0,0.0,109800.0,1.0,0.2,20.0,32873.67,1.0,109784.0,2.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,1055.0,1.11,0.39,944.0,1042.0,0.0,1110.0,68.0,68.0,1110.0,68.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
1386,311.0,90.0,0.0,108.0,831,587,2.23,569,5,94,1905,3,1,1.0,0.0,0.0,8.33,0.0,2.33,109722.0,0.0,0.0,109801.0,1.0,0.2,20.0,36574.0,1.0,109782.0,3.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,569.0,0.93,0.39,640.0,1567.0,0.0,1638.0,71.0,71.0,1638.0,71.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1387,345.0,81.0,0.0,108.0,648,812,2.84,1251,7,22,1187,23,1,1.0,0.0,0.0,6.0,0.0,3.0,109712.0,0.0,0.0,109805.0,1.0,0.2,20.0,36570.67,1.0,109793.0,1.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,1251.0,0.95,0.42,864.0,1131.0,0.0,1213.0,82.0,82.0,1213.0,82.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
1388,346.0,100.0,0.0,123.0,859,918,7.09,1148,8,40,1168,9,1,1.0,0.0,0.0,11.0,0.0,3.0,109697.0,0.0,0.0,109799.0,1.0,0.2,20.0,36565.67,1.0,109779.0,2.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,1148.0,1.15,0.35,968.0,991.0,0.0,1083.0,92.0,92.0,1083.0,92.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1389,293.0,79.0,0.0,108.0,701,870,5.2,1011,9,28,1883,5,1,1.0,0.0,0.0,10.0,0.0,2.33,109685.0,0.0,0.0,109784.0,1.0,0.2,20.0,36561.67,1.0,109753.0,4.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,1011.0,1.03,0.36,920.0,1050.0,0.0,1139.0,89.0,88.0,1139.0,89.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,3.0,2.0,0.0,0.0,0.0,3.0,18.0,1.0
1390,297.0,71.0,0.0,107.0,756,625,8.94,1104,10,66,1192,26,1,1.0,0.0,0.0,10.33,0.0,2.33,109688.0,0.0,0.0,109800.0,1.0,0.2,20.0,36562.67,1.0,109780.0,2.0,6.0,0.0,100.0,1.33,0.0,2.0,40.0,1104.0,1.04,0.4,680.0,1435.0,0.0,1542.0,107.0,107.0,1542.0,107.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0
1391,299.0,74.0,0.0,109.0,773,641,8.92,1134,9,69,1213,27,1,1.0,0.0,0.0,8.67,0.0,2.33,109674.0,0.0,0.0,109786.0,1.0,0.2,20.0,36558.0,1.0,109765.0,6.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,1134.0,1.06,0.43,696.0,1406.0,0.0,1506.0,100.0,99.0,1506.0,100.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,3.0,0.0,0.0,0.0,0.0,8.0,19.0,1.0
1392,294.0,82.0,0.0,108.0,748,663,9.1,1842,9,67,1180,26,1,1.0,0.0,0.0,10.0,0.0,3.0,109697.0,0.0,0.0,109794.0,1.0,0.2,20.0,109697.0,1.0,109776.0,6.0,3.0,0.0,100.0,2.0,0.0,2.0,40.0,1842.0,1.05,0.43,712.0,1381.0,0.0,1472.0,91.0,91.0,1472.0,91.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
1393,347.0,79.0,0.0,110.0,797,639,8.53,1131,10,64,1183,26,1,1.0,0.0,0.0,11.33,0.0,3.33,109718.0,0.0,0.0,109807.0,1.0,0.2,20.0,109718.0,1.0,109786.0,3.0,1.0,0.0,100.0,2.0,0.0,2.0,40.0,1131.0,1.09,0.4,688.0,1444.0,0.0,1524.0,80.0,80.0,1524.0,80.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1394,319.0,81.0,0.0,113.0,772,626,8.88,1184,9,61,1200,26,1,1.0,0.0,0.0,10.33,0.0,4.0,109669.0,0.0,0.0,109768.0,1.0,0.2,20.0,36556.33,1.0,109746.0,3.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,1184.0,1.09,0.38,680.0,1456.0,0.0,1542.0,86.0,85.0,1542.0,86.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,3.0,0.0,0.0,0.0,0.0,11.0,21.0,1.0
1395,329.0,84.0,0.0,118.0,737,624,8.77,1113,8,60,1234,26,1,1.0,0.0,0.0,6.67,0.0,2.33,109726.0,0.0,0.0,109841.0,1.0,0.2,20.0,36575.33,1.0,109814.0,3.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,1113.0,1.08,0.37,672.0,1458.0,0.0,1560.0,102.0,102.0,1560.0,102.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1396,306.0,83.0,0.0,110.0,769,618,9.0,1093,10,67,1220,27,1,1.0,0.0,0.0,10.0,0.0,2.67,109688.0,0.0,0.0,109783.0,1.0,0.2,20.0,36562.67,1.0,109758.0,5.0,4.0,0.0,100.0,1.33,0.0,2.0,40.0,1093.0,1.07,0.4,672.0,1475.0,0.0,1560.0,85.0,84.0,1560.0,85.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,3.0,3.0,0.0,0.0,0.0,5.0,18.0,1.0
1397,306.0,82.0,0.0,109.0,752,612,4.38,1152,6,81,1203,26,1,1.0,0.0,0.0,10.33,0.0,3.33,109693.0,0.0,0.0,109795.0,1.0,0.2,20.0,36564.33,1.0,109773.0,7.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,1152.0,1.01,0.37,664.0,1485.0,0.0,1579.0,94.0,94.0,1579.0,94.0,1.0,0.0,0.0,26.67,0.0,0.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1398,330.0,86.0,0.0,109.0,760,596,8.59,1160,8,74,1151,26,1,1.0,0.0,0.0,7.0,0.0,2.67,109706.0,0.0,0.0,109799.0,1.0,0.2,20.0,36568.67,1.0,109782.0,3.0,4.0,0.0,100.0,1.33,0.0,2.0,40.0,1160.0,1.04,0.42,648.0,1533.0,0.0,1618.0,85.0,85.0,1618.0,85.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1399,306.0,77.0,0.0,112.0,792,640,9.33,1097,9,73,1236,25,1,1.0,0.0,0.0,10.67,0.0,3.33,109684.0,0.0,0.0,109793.0,1.0,0.2,20.0,36561.33,1.0,109768.0,3.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,1097.0,1.05,0.36,688.0,1422.0,0.0,1524.0,102.0,101.0,1524.0,102.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,2.0,2.0,0.0,0.0,0.0,3.0,21.0,1.0
1400,302.0,78.0,0.0,108.0,756,619,9.22,1114,10,71,1638,27,1,1.0,0.0,0.0,10.0,0.0,2.67,109729.0,0.0,0.0,109828.0,1.0,0.2,20.0,36576.33,1.0,109802.0,3.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1114.0,1.06,0.44,672.0,1471.0,0.0,1560.0,89.0,89.0,1560.0,89.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
1401,327.0,87.0,0.0,114.0,784,652,9.42,1050,9,75,1166,26,1,1.0,0.0,0.0,6.33,0.0,2.33,109695.0,0.0,0.0,109796.0,1.0,0.2,20.0,109695.0,1.0,109778.0,3.0,1.0,0.0,100.0,2.0,0.0,2.0,40.0,1050.0,1.01,0.5,704.0,1397.0,0.0,1489.0,92.0,91.0,1489.0,92.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,1.0,0.0,0.0,0.0,8.0,33.0,1.0
1402,343.0,93.0,0.0,110.0,730,627,8.81,1097,28,78,1194,27,1,1.0,0.0,0.0,10.67,0.0,3.67,109703.0,0.0,0.0,109791.0,1.0,0.2,20.0,36567.67,1.0,109769.0,3.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,1097.0,1.06,0.36,680.0,1465.0,0.0,1542.0,77.0,77.0,1542.0,77.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0
1403,301.0,80.0,0.0,107.0,739,672,3.13,1217,25,59,1205,25,1,1.0,0.0,0.0,10.0,0.0,3.33,109689.0,0.0,0.0,109788.0,1.0,0.2,20.0,36563.0,1.0,109772.0,4.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,1217.0,0.95,0.36,720.0,1363.0,0.0,1456.0,93.0,93.0,1456.0,93.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
1404,301.0,87.0,0.0,108.0,722,579,4.62,1075,8,56,1152,26,1,1.0,0.0,0.0,9.0,0.0,4.33,109651.0,0.0,0.0,109768.0,1.0,0.2,20.0,36550.33,1.0,109739.0,4.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1075.0,1.02,0.41,632.0,1552.0,0.0,1659.0,107.0,107.0,1659.0,107.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
1405,304.0,77.0,0.0,109.0,803,601,8.13,1086,10,51,1245,25,1,1.0,0.0,0.0,11.33,0.0,4.0,109732.0,0.0,0.0,109819.0,1.0,0.2,20.0,109732.0,1.0,109792.0,4.0,1.0,0.0,100.0,2.0,0.0,2.0,40.0,1086.0,1.01,0.47,656.0,1520.0,0.0,1598.0,78.0,77.0,1598.0,78.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,2.0,1.0,0.0,0.0,0.0,5.0,36.0,1.0
1406,370.0,94.0,0.0,116.0,756,659,1.8,1055,27,53,1182,26,1,1.0,0.0,0.0,7.67,0.0,2.33,109712.0,0.0,0.0,109817.0,1.0,0.2,20.0,36570.67,1.0,109800.0,3.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,1055.0,0.96,0.4,712.0,1377.0,0.0,1472.0,95.0,95.0,1472.0,95.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
1407,329.0,78.0,0.0,108.0,777,605,2.63,1130,7,54,1127,27,1,1.0,0.0,0.0,11.0,0.0,2.67,109708.0,0.0,0.0,109806.0,1.0,0.2,20.0,109708.0,1.0,109790.0,3.0,2.0,0.0,100.0,2.0,0.0,2.0,40.0,1130.0,0.93,0.47,656.0,1504.0,0.0,1598.0,94.0,93.0,1598.0,94.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2.0,1.0,0.0,0.0,0.0,6.0,33.0,1.0
1408,297.0,85.0,0.0,108.0,746,589,9.06,1067,23,45,1218,25,1,1.0,0.0,0.0,7.0,0.0,3.0,109676.0,0.0,0.0,109787.0,1.0,0.2,20.0,36558.67,1.0,109768.0,7.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,1067.0,1.08,0.43,640.0,1539.0,0.0,1638.0,99.0,99.0,1638.0,99.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0
1409,314.0,101.0,0.0,115.0,190,576,9.63,1106,26,65,1166,27,1,1.0,0.0,0.0,10.67,0.0,3.0,32944.0,76758.0,0.0,109769.0,1.0,0.2,20.0,10981.33,1.0,109761.0,2.0,0.0,0.0,100.0,1.33,0.0,2.0,40.0,1106.0,1.04,0.34,624.0,1622.0,0.0,1680.0,58.0,57.0,1680.0,58.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,6.0,18.0,1.0
1410,338.0,96.0,0.0,115.0,718,604,7.92,1031,9,58,1962,26,1,1.0,0.0,0.0,7.0,0.0,3.0,109703.0,0.0,0.0,109815.0,1.0,0.2,20.0,109703.0,1.0,109785.0,5.0,0.0,0.0,100.0,2.0,0.0,2.0,40.0,1031.0,1.03,0.44,656.0,1503.0,0.0,1598.0,95.0,95.0,1598.0,95.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1411,311.0,89.0,0.0,107.0,814,647,2.99,990,10,49,1198,25,1,1.0,0.0,0.0,10.0,0.0,2.33,109695.0,0.0,0.0,109794.0,1.0,0.2,20.0,36565.0,1.0,109777.0,4.0,4.0,0.0,100.0,1.33,0.0,2.0,40.0,990.0,0.94,0.41,696.0,1415.0,0.0,1506.0,91.0,90.0,1506.0,91.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3.0,4.0,0.0,0.0,0.0,6.0,20.0,1.0
1412,343.0,83.0,0.0,110.0,716,620,2.04,1074,6,62,1705,27,1,1.0,0.0,0.0,11.33,0.0,2.67,109670.0,0.0,0.0,109798.0,1.0,0.2,20.0,109670.0,1.0,109765.0,3.0,0.0,0.0,100.0,2.0,0.0,2.0,40.0,1074.0,0.89,0.43,672.0,1449.0,0.0,1560.0,111.0,110.0,1560.0,111.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,2.0,0.0,0.0,0.0,0.0,4.0,33.0,1.0
1413,354.0,82.0,0.0,110.0,783,886,3.37,1150,8,77,1139,26,1,1.0,0.0,0.0,8.0,0.0,4.0,109716.0,0.0,0.0,109822.0,1.0,0.2,20.0,36572.0,1.0,109803.0,5.0,4.0,0.0,100.0,1.33,0.0,2.0,40.0,1150.0,1.01,0.4,936.0,1027.0,0.0,1120.0,93.0,93.0,1120.0,93.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0
1414,320.0,92.0,0.0,115.0,687,848,4.96,1034,10,42,1228,25,1,1.0,0.0,0.0,10.0,0.0,3.0,109675.0,0.0,0.0,109782.0,1.0,0.2,20.0,109675.0,1.0,109763.0,2.0,0.0,0.0,100.0,2.0,0.0,2.0,40.0,1034.0,1.1,0.4,896.0,1076.0,0.0,1170.0,94.0,94.0,1170.0,94.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1415,340.0,76.0,0.0,111.0,746,566,8.68,894,15,47,1109,26,1,1.0,0.0,0.0,10.33,0.0,3.0,109702.0,0.0,0.0,109817.0,1.0,0.2,20.0,36567.33,1.0,109797.0,2.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,894.0,0.99,0.46,616.0,1597.0,0.0,1702.0,105.0,105.0,1702.0,105.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0
1416,333.0,81.0,0.0,115.0,724,986,9.75,1167,9,71,1175,24,1,1.0,0.0,0.0,7.67,0.0,2.67,74552.0,35116.0,0.0,109764.0,1.0,0.2,20.0,74552.0,1.0,109746.0,3.0,2.0,0.0,100.0,2.0,0.0,2.0,40.0,1167.0,1.09,0.43,1040.0,925.0,0.0,1008.0,83.0,83.0,1008.0,83.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0
1417,314.0,81.0,0.0,111.0,698,865,8.4,741,7,43,1212,28,1,1.0,0.0,0.0,11.0,0.0,3.0,94184.0,15529.0,0.0,109813.0,1.0,0.2,20.0,31394.67,1.0,109786.0,3.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,741.0,1.05,0.39,920.0,1050.0,0.0,1139.0,89.0,89.0,1139.0,89.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1418,325.0,75.0,0.0,105.0,763,965,3.49,1009,24,65,1193,25,1,1.0,0.0,0.0,6.0,0.0,2.33,109726.0,0.0,0.0,109819.0,1.0,0.2,20.0,73150.67,1.0,109804.0,3.0,2.0,0.0,100.0,1.67,0.0,2.0,40.0,1009.0,1.01,0.4,1016.0,945.0,0.0,1032.0,87.0,87.0,1032.0,87.0,1.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
1419,315.0,74.0,0.0,107.0,839,909,7.35,840,5,52,1247,24,1,1.0,0.0,0.0,6.0,0.0,2.33,109714.0,0.0,0.0,109792.0,1.0,0.2,20.0,36571.33,1.0,109774.0,7.0,3.0,0.0,100.0,1.33,0.0,2.0,40.0,840.0,1.14,0.32,960.0,1018.0,0.0,1092.0,74.0,73.0,1092.0,74.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,3.0,3.0,0.0,0.0,0.0,3.0,16.0,1.0
1420,324.0,87.0,0.0,117.0,733,829,7.62,535,29,25,1157,27,1,1.0,0.0,0.0,8.0,0.0,2.67,109726.0,0.0,0.0,109821.0,1.0,0.2,20.0,36575.33,1.0,109796.0,3.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,535.0,1.2,0.4,880.0,1103.0,0.0,1191.0,88.0,87.0,1191.0,88.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,3.0,2.0,0.0,0.0,0.0,6.0,17.0,1.0
1421,313.0,96.0,0.0,116.0,884,882,1.41,653,8,72,1662,25,1,1.0,0.0,0.0,10.0,0.0,2.67,109685.0,0.0,0.0,109788.0,1.0,0.2,20.0,36561.67,1.0,109765.0,4.0,1.0,0.0,100.0,1.33,0.0,2.0,40.0,653.0,0.96,0.4,936.0,1028.0,0.0,1120.0,92.0,91.0,1120.0,92.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,1.0,0.0,0.0,0.0,4.0,17.0,1.0
1422,299.0,81.0,0.0,111.0,798,842,2.4,1117,10,83,1782,27,1,1.0,0.0,0.0,8.67,0.0,3.0,109698.0,0.0,0.0,109805.0,1.0,0.2,20.0,36597.33,1.0,109773.0,4.0,3.0,0.0,100.0,1.67,0.0,2.0,40.0,1117.0,0.97,0.39,896.0,1078.0,0.0,1170.0,92.0,92.0,1170.0,92.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
1423,291.0,75.0,0.0,106.0,676,590,2.7,975,9,32,1185,7,1,1.0,0.0,0.0,9.67,0.0,4.0,109684.0,0.0,0.0,109781.0,1.0,0.2,20.0,36561.33,1.0,109770.0,5.0,7.0,0.0,100.0,1.33,0.0,2.0,40.0,975.0,0.95,0.34,640.0,1547.0,0.0,1638.0,91.0,90.0,1638.0,91.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,4.0,7.0,0.0,0.0,0.0,5.0,18.0,1.0
1424,301.0,82.0,0.0,106.0,707,938,3.21,1079,22,80,1916,26,1,1.0,0.0,0.0,10.0,0.0,2.67,109718.0,0.0,0.0,109800.0,1.0,0.2,20.0,36572.67,1.0,109782.0,4.0,2.0,0.0,100.0,1.33,0.0,2.0,40.0,1079.0,1.02,0.4,992.0,986.0,0.0,1057.0,71.0,71.0,1057.0,71.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0
