task_id,read,update,scan,insert,redis_redis_tcp_keepalive,redis_repl_diskless_sync_delay,redis_maxmemory,redis_maxmemory_policy,redis_maxmemory_samples,redis_maxclients,redis_tcp_backlog,redis_list_max_ziplist_size,redis_hash_max_ziplist_entries,redis_hash_max_ziplist_value,redis_list_compress_depth,redis_set_max_intset_entries,redis_zset_max_ziplist_entries,redis_zset_max_ziplist_value,redis_hll_sparse_max_bytes,redis_hz,redis_active_defrag_ignore_bytes,redis_lua_time_limit,redis_resource,redis_replicas,redis_active_defrag_running,redis_allocator_frag_bytes,redis_allocator_frag_ratio,redis_allocator_rss_ratio,redis_aof_base_size_bytes,redis_aof_buffer_length,redis_aof_current_rewrite_duration_sec,redis_aof_delayed_fsync,redis_aof_enabled,redis_aof_last_bgrewrite_status,redis_aof_last_cow_size_bytes,redis_aof_last_rewrite_duration_sec,redis_aof_last_write_status,redis_aof_pending_bio_fsync,redis_aof_pending_rewrite,redis_aof_rewrite_in_progress,redis_aof_rewrite_scheduled,redis_blocked_clients,redis_client_recent_max_input_buffer_bytes,redis_client_recent_max_output_buffer_bytes,redis_clients_in_timeout_table,redis_cluster_connections,redis_cluster_enabled,redis_config_io_threads,redis_config_maxclients,redis_connected_clients,redis_connected_slaves,redis_connections_received_total,redis_cpu_sys_children_seconds_total,redis_cpu_sys_main_thread_seconds_total,redis_cpu_sys_seconds_total,redis_cpu_user_children_seconds_total,redis_cpu_user_main_thread_seconds_total,redis_cpu_user_seconds_total,redis_defrag_hits,redis_defrag_key_hits,redis_defrag_key_misses,redis_defrag_misses,redis_dump_payload_sanitizations,redis_evicted_keys_total,redis_expired_keys_total,redis_expired_stale_percentage,redis_expired_time_cap_reached_total,redis_exporter_last_scrape_connect_time_seconds,redis_exporter_last_scrape_duration_seconds,redis_exporter_last_scrape_error,redis_exporter_scrape_duration_seconds_sum,redis_exporter_scrape_duration_seconds_count,redis_exporter_scrapes_total,redis_io_threaded_reads_processed,redis_io_threaded_writes_processed,redis_io_threads_active,redis_keyspace_hits_total,redis_keyspace_misses_total,redis_last_key_groups_scrape_duration_milliseconds,redis_last_slow_execution_duration_seconds,redis_latest_fork_seconds,redis_lazyfree_pending_objects,redis_loading_dump_file,redis_master_repl_offset,redis_mem_clients_normal,redis_mem_clients_slaves,redis_mem_fragmentation_ratio,redis_mem_not_counted_for_eviction_bytes,redis_memory_used_lua_bytes,redis_memory_used_overhead_bytes,redis_memory_used_scripts_bytes,redis_memory_used_startup_bytes,redis_migrate_cached_sockets_total,redis_module_fork_in_progress,redis_module_fork_last_cow_size,redis_number_of_cached_scripts,redis_process_id,redis_pubsub_channels,redis_pubsub_patterns,redis_rdb_bgsave_in_progress,redis_rdb_changes_since_last_save,redis_rdb_current_bgsave_duration_sec,redis_rdb_last_bgsave_duration_sec,redis_rdb_last_bgsave_status,redis_rejected_connections_total,redis_repl_backlog_first_byte_offset,redis_repl_backlog_history_bytes,redis_repl_backlog_is_active,redis_replica_partial_resync_accepted,redis_replica_partial_resync_denied,redis_replica_resyncs_full,redis_second_repl_offset,redis_slave_expires_tracked_keys,redis_slowlog_last_id,redis_slowlog_length,redis_target_scrape_request_errors_total,redis_total_error_replies,redis_total_reads_processed,redis_total_writes_processed,redis_tracking_clients,redis_tracking_total_items,redis_tracking_total_keys,redis_tracking_total_prefixes,redis_unexpected_error_replies,redis_up,redis_uptime_in_seconds
319,101.0,70.0,77823.0,163.0,283,6,3355,volatile-lfu,4,64543,288,1,660,953,1,387,360,617,9968,14,220,6825,24,1,0.0,436752.0,1.0,1.04,1.29,0.0,-1.0,0.0,1.0,1.0,8.59,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64543.0,1.0,0.0,9.67,0.2,3.3,3.36,1.55,2.11,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,208.23,18400.67,18400.67,0.0,0.0,0.0,51727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.17,184.0,3.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,327754.0,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,271273.33,271263.67,0.0,0.0,0.0,0.0,0.0,1.0,119.0
320,90.0,70.0,80127.0,156.0,372,7,997,volatile-random,5,71587,5683,1,950,930,3,483,457,823,8236,16,292,3287,23,1,0.0,422677.33,1.0,1.03,1.24,0.0,-1.0,0.0,1.0,1.0,7.24,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71587.0,1.0,0.0,10.67,0.13,3.19,3.23,0.94,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,208.29,18415.67,18415.67,0.0,0.0,0.0,54479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.95,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.12,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,274006.33,273995.67,0.0,0.0,0.0,0.0,0.0,1.0,102.0
321,95.0,72.0,76351.0,166.0,205,4,774,allkeys-random,6,74012,195,1,997,646,3,777,1000,483,8757,59,277,6996,20,1,0.0,354648.0,1.0,1.03,1.28,0.0,-1.0,0.0,1.0,1.0,7.39,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,7413.33,0.0,0.0,0.0,1.0,74012.0,1.0,0.0,8.67,0.12,3.28,3.32,1.19,2.39,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,208.34,18427.67,18427.67,0.0,0.0,0.0,55287.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,8.0,31744.0,9.95,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,676998.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,274860.33,274851.67,0.0,0.0,0.0,0.0,0.0,1.0,108.0
322,96.0,69.0,79295.0,161.0,250,6,5429,volatile-lfu,4,76335,1696,1,633,1001,3,524,422,420,8486,11,256,3515,10,1,0.0,395232.0,1.0,1.05,1.29,0.0,-1.0,0.0,1.0,1.0,7.34,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,76335.0,1.0,0.0,9.67,0.14,3.12,3.16,1.38,2.14,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,208.41,18442.67,18442.67,0.0,0.0,0.0,48106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.01,184.0,4.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,259675.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,267691.33,267681.67,0.0,0.0,0.0,0.0,0.0,1.0,87.0
323,117.0,83.0,89087.0,184.0,362,7,402,volatile-ttl,7,80122,1058,1,602,970,2,506,620,952,9185,38,171,9992,23,1,0.0,397176.0,1.0,1.03,1.26,0.0,-1.0,0.0,1.0,1.0,7.36,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80122.0,1.0,0.0,5.33,0.18,3.38,3.43,1.37,2.01,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,208.45,18452.33,18452.33,0.0,0.0,0.0,47828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.01,184.0,4.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252627.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,267347.67,267342.33,0.0,0.0,0.0,0.0,0.0,1.0,101.0
324,93.0,72.0,82111.0,156.0,372,6,3716,allkeys-random,5,98431,5390,1,569,818,3,842,687,553,7121,12,241,4042,18,1,0.0,413437.33,1.0,1.03,1.25,0.0,-1.0,0.0,1.0,1.0,8.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98431.0,1.0,0.0,11.33,0.14,3.17,3.24,0.87,2.08,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.37,18467.33,18467.33,0.0,0.0,0.0,58498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,2560.0,31744.0,1.17,184.0,6.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.19,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,278045.67,278034.33,0.0,0.0,0.0,0.0,0.0,1.0,104.0
325,96.0,72.0,79871.0,162.0,322,6,1238,volatile-random,7,96246,804,1,1022,1024,3,788,376,452,1937,14,269,2017,21,1,0.0,412160.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.46,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96246.0,1.0,0.0,9.33,0.23,3.46,3.53,1.52,1.78,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,210.42,18477.33,18477.33,0.0,0.0,0.0,50079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,269657.67,269648.33,0.0,0.0,0.0,0.0,0.0,1.0,78.0
326,123.0,85.0,87295.0,185.0,341,7,4118,noeviction,6,27584,2416,1,590,891,3,1012,401,337,1281,17,260,3803,12,1,0.0,416432.0,1.0,1.04,1.26,0.0,-1.0,0.0,1.0,1.0,7.37,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27584.0,1.0,0.0,10.33,0.23,3.16,3.21,1.6,2.11,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.42,18492.33,18492.33,0.0,0.0,0.0,43189.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,7.3,184.0,1.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,262762.67,262752.33,0.0,0.0,0.0,0.0,0.0,1.0,92.0
327,96.0,79.0,79359.0,161.0,223,6,8046,volatile-ttl,5,99807,573,1,481,991,3,918,889,784,8988,40,279,3060,17,1,0.0,413608.0,1.0,1.03,1.24,0.0,-1.0,0.0,1.0,1.0,8.93,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99807.0,1.0,0.0,11.33,0.16,3.09,3.16,1.15,2.37,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.53,18507.33,18507.33,0.0,0.0,0.0,54989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,2560.0,31744.0,1.17,184.0,6.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,617843.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,274544.67,274533.33,0.0,0.0,0.0,0.0,0.0,1.0,108.0
328,92.0,72.0,80703.0,162.0,351,2,3518,allkeys-random,13,70397,3337,1,647,938,2,813,914,745,1519,36,231,6386,9,1,0.0,397632.0,1.0,1.03,1.26,0.0,-1.0,0.0,1.0,1.0,8.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,16.0,0.0,0.0,0.0,1.0,70397.0,1.0,0.0,11.33,0.11,3.28,3.32,0.91,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.59,18522.33,18522.33,0.0,0.0,0.0,58523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.96,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.15,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,278108.67,278097.33,0.0,0.0,0.0,0.0,0.0,1.0,102.0
329,119.0,89.0,85759.0,186.0,377,1,2758,volatile-lfu,7,97194,4877,1,542,914,3,893,951,501,8064,66,383,7764,25,1,0.0,427018.67,1.0,1.03,1.24,0.0,-1.0,0.0,1.0,1.0,7.28,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97194.0,1.0,0.0,7.33,0.14,3.14,3.19,0.88,2.41,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.64,18532.33,18532.33,0.0,0.0,0.0,47495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,267059.67,267052.33,0.0,0.0,0.0,0.0,0.0,1.0,117.0
330,95.0,75.0,88639.0,161.0,290,7,3146,allkeys-lru,6,74255,5174,1,615,959,1,480,875,987,1697,91,248,7976,4,1,0.0,409690.67,1.0,1.05,1.22,0.0,-1.0,0.0,1.0,1.0,7.24,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,74255.0,1.0,0.0,6.0,0.26,3.33,3.38,1.98,2.16,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.69,18544.0,18544.0,0.0,0.0,0.0,59947.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,12544.0,0.0,1.05,2560.0,31744.0,9.97,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.33,0.4,0.0,2.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,279455.0,279449.0,0.0,0.0,0.0,0.0,0.0,1.0,73.67
331,107.0,70.0,77631.0,158.0,362,6,3831,volatile-random,4,76195,3031,1,1005,783,3,446,861,388,9394,18,299,8963,7,1,0.0,436352.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,9.57,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,76195.0,1.0,0.0,9.0,0.23,3.38,3.43,1.3,2.03,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.73,18556.0,18556.0,0.0,0.0,0.0,60095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12544.0,0.0,1.05,2560.0,31744.0,9.97,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,400609.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,279630.0,279621.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0
332,118.0,85.0,85695.0,178.0,242,6,9150,allkeys-random,3,68786,3977,1,680,723,3,844,906,718,9733,15,258,7440,22,1,0.0,425584.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.42,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68786.0,1.0,0.0,10.33,0.21,3.02,3.07,1.37,2.16,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.78,18568.33,18568.33,0.0,0.0,0.0,50846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.96,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,244878.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,270410.67,270400.33,0.0,0.0,0.0,0.0,0.0,1.0,87.0
333,96.0,78.0,83839.0,164.0,256,5,9467,volatile-ttl,7,84603,5562,1,784,1003,3,545,707,520,8624,38,209,2673,6,1,0.0,404976.0,1.0,1.03,1.25,0.0,-1.0,0.0,1.0,1.0,7.35,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,84603.0,1.0,0.0,8.0,0.14,3.07,3.11,1.03,2.41,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.83,18580.0,18580.0,0.0,0.0,0.0,61370.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.07,184.0,5.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,280934.0,280926.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0
334,104.0,76.0,77823.0,174.0,385,7,4412,noeviction,14,59784,2622,1,735,974,3,694,932,303,1327,35,358,8403,10,1,0.0,397568.0,1.0,1.04,1.26,0.0,-1.0,0.0,1.0,1.0,7.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,59784.0,1.0,0.0,10.0,0.34,3.1,3.15,1.61,2.23,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.88,18594.0,18594.0,0.0,0.0,0.0,52714.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.17,184.0,3.73,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,272242.0,272232.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0
335,96.0,69.0,73407.0,157.0,368,6,3360,allkeys-random,6,95323,5983,1,623,876,3,827,524,844,7512,42,269,4222,8,1,0.0,385778.67,1.0,1.03,1.26,0.0,-1.0,0.0,1.0,1.0,7.48,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95323.0,1.0,0.0,11.0,0.15,3.21,3.26,1.45,2.09,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.94,18606.0,18606.0,0.0,0.0,0.0,49624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,254367.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,269194.0,269183.0,0.0,0.0,0.0,0.0,0.0,1.0,101.33
336,95.0,77.0,78975.0,166.0,379,4,4072,allkeys-lru,5,96917,419,1,998,948,2,496,496,962,9532,12,241,3627,11,1,0.0,399008.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,8.79,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96917.0,1.0,0.0,7.0,0.18,3.29,3.34,1.09,2.08,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,211.99,18616.0,18616.0,0.0,0.0,0.0,49016.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.79,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,268518.0,268511.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0
337,93.0,72.0,76031.0,156.0,304,6,4640,volatile-lru,7,17272,1255,1,894,987,1,803,988,804,6955,63,483,3438,12,1,0.0,392714.67,1.0,1.04,1.26,0.0,-1.0,0.0,1.0,1.0,8.47,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,17272.0,1.0,0.0,10.0,0.28,3.1,3.14,1.36,2.26,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,212.03,18630.0,18630.0,0.0,0.0,0.0,52639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,2560.0,31744.0,6.81,184.0,1.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,242810.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,272136.0,272126.0,0.0,0.0,0.0,0.0,0.0,1.0,87.0
338,91.0,71.0,79615.0,155.0,387,5,3617,volatile-random,5,71692,941,1,597,906,3,519,885,672,1133,14,251,3905,9,1,0.0,420416.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,1.17,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71692.0,1.0,0.0,8.0,0.26,3.22,3.28,1.65,2.16,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,212.07,18641.0,18641.0,0.0,0.0,0.0,56296.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.95,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,195730.0,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,275767.0,275759.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0
339,100.0,70.0,75903.0,166.0,410,7,2892,volatile-lfu,8,80386,710,1,977,1014,3,856,856,463,7873,46,286,8239,10,1,0.0,413240.0,1.0,1.05,1.26,0.0,-1.0,0.0,1.0,1.0,8.08,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,80386.0,1.0,0.0,11.67,0.21,3.23,3.27,1.2,2.26,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,212.15,18655.67,18655.67,0.0,0.0,0.0,55227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.01,184.0,4.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.68,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,274785.33,274773.67,0.0,0.0,0.0,0.0,0.0,1.0,116.0
340,125.0,82.0,82623.0,182.0,277,6,3834,allkeys-random,19,98423,3431,1,917,930,3,906,960,764,8898,37,274,4100,16,1,0.0,401178.67,1.0,1.05,1.23,0.0,-1.0,0.0,1.0,1.0,7.18,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6826.67,0.0,0.0,0.0,0.0,1.0,98423.0,1.0,0.0,10.0,0.13,3.1,3.14,1.11,2.32,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,212.21,18665.0,18665.0,0.0,0.0,0.0,51390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12544.0,0.0,1.04,2560.0,31744.0,1.17,184.0,6.22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,-1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,270939.0,270929.0,0.0,0.0,0.0,0.0,0.0,1.0,122.0
341,102.0,69.0,78655.0,170.0,354,1,1115,volatile-ttl,7,67290,3894,1,639,844,3,763,772,404,8422,34,405,4292,26,1,0.0,413272.0,1.0,1.05,1.26,0.0,-1.0,0.0,1.0,1.0,9.47,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67290.0,1.0,0.0,12.67,0.15,3.22,3.27,1.12,2.4,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,212.26,18676.67,18676.67,0.0,0.0,0.0,46818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,9.96,184.0,4.52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,266405.33,266392.67,0.0,0.0,0.0,0.0,0.0,1.0,132.0
342,99.0,71.0,80191.0,164.0,371,7,1365,volatile-lru,6,77617,4139,1,744,965,2,883,903,569,7351,40,460,7122,24,1,0.0,408448.0,1.0,1.03,1.29,0.0,-1.0,0.0,1.0,1.0,7.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,77617.0,1.0,0.0,8.67,0.13,3.09,3.13,0.91,2.46,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,212.31,18685.67,18685.67,0.0,0.0,0.0,56829.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.01,184.0,4.65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,276369.33,276360.67,0.0,0.0,0.0,0.0,0.0,1.0,104.0
343,120.0,85.0,86527.0,184.0,364,6,4293,allkeys-lru,15,94380,2926,1,797,665,3,546,564,996,9263,19,500,1738,20,1,0.0,412088.0,1.0,1.03,1.26,0.0,-1.0,0.0,1.0,1.0,7.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94380.0,1.0,0.0,8.0,0.2,3.18,3.22,0.9,2.21,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,212.37,18698.0,18698.0,0.0,0.0,0.0,41136.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.05,2560.0,31744.0,1.1,184.0,5.56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.12,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,260692.0,260684.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0
